Date,Alternatives - Global Macro,Alternative - Liquid Alts,Alternatives - Hedge Funds,Cash,Commodities - Commodities ex Precious Metals,Commodities - Gold,Equity - Asia ex Japan (USD),Equity - EU (USD),Equity - Japan (USD),Equity - China A (USD),Equity - US Large Cap,Equity - US Large Cap Growth,Equity - US Large Cap Value,Equity - US Small Cap,Equity - Global ex US (USD),Equity - EM (USD),Fixed Income -Mortgage-Backed Assets,Fixed Income - US High Yield,Fixed Income - US Investment Grade,Fixed Income - EM (USD),Fixed Income - US Treasury,Fixed Income - EUR Treasury,Fixed Income - EM Local CCY (USD Hedge),Fixed Income - GBP Gilts,Finxed Income - CAD,Fixed Income - AUD,Fixed Income - JPY,Fixed Income - MUST DELETE,Equity - Preferred Stock,Equity - REIT,Fixed Income - Aggregate,Fixed Income - Short Duration,Fixed Income - Sovereign & Agency,Fixed Income - Municipals,Equity - Emerging Markets,Fixed Income - China Treasury
2003-06,,1.00878,,0.12539,-2.35612,-5.20058,6.30022,1.16952,7.87833,,1.27568,1.36398,1.48031,2.42797,2.71195,2.33285,0.16325,2.87605,-0.36679,,-0.52361,0.80201,-0.47138,,0.17364,0.08753,-1.20526,-0.35074,,2.11548,-1.08587,0.21444,-0.36217,-0.42563,5.9116,
2003-07,,0.27742,,0.0726,0.17387,2.3775,8.52223,1.79928,4.56612,,1.76314,2.2227,0.81303,6.22889,2.64642,1.2434,-1.87346,-1.09907,-4.71218,,-4.13379,0.66143,-3.84113,,-1.62543,-1.38828,-0.27518,0.64153,,3.8953,-2.91185,-1.19359,-3.71062,-3.49971,5.38518,
2003-08,,1.07894,,0.07436,3.91844,5.98312,7.67745,-0.09978,7.32303,,1.95025,1.74066,0.70635,4.70548,2.96076,3.07304,0.71159,1.14944,0.85698,,0.55921,1.47605,0.10471,,0.57473,0.1951,-2.06954,-0.16761,,2.85984,-0.22985,0.30386,0.50333,0.74667,6.8163,
2003-09,,0.99443,,0.0888,-0.10272,2.55439,0.75756,1.78292,1.58137,,-1.06196,-0.84766,-1.0632,-2.68323,2.78063,1.57363,1.7039,2.73329,4.03956,,2.90712,1.0792,2.12692,,2.15338,0.7125,0.26298,-1.83669,,4.66713,4.80455,0.89263,2.78575,2.93904,2.555,
2003-10,,2.67389,,0.04979,5.3354,-0.30919,8.56713,7.19785,3.06028,,5.65693,4.99627,5.58146,8.2609,6.47483,2.71306,-0.34651,2.01952,-0.96398,,-1.42344,-0.80772,-1.35807,,-1.19537,-1.34901,-0.03747,-1.35305,1.84671,3.00163,-0.55664,-0.27485,-1.19779,-0.50302,8.78209,
2003-11,,1.4429,,0.09592,-0.73055,3.28382,-1.23149,4.13075,-3.37516,,0.87988,0.62028,0.66537,2.82439,2.16524,1.28842,0.20897,1.51615,0.59484,,0.11485,-0.26207,0.39226,,0.40461,-0.45879,0.73095,-0.24183,2.10535,3.61065,1.30491,0.12205,0.12329,1.04303,0.57722,
2003-12,,1.68257,,0.0895,7.47404,4.63377,5.9813,8.253,4.85564,,5.24446,4.09135,7.01265,0.27784,7.6272,3.21285,1.0743,2.26464,1.16248,,0.88636,2.41179,2.5091,,1.47601,2.12104,-0.03721,1.69907,4.24866,4.80809,3.266,0.63426,0.91324,0.82757,11.5701,
2004-01,,0.99795,,0.07948,2.07156,-3.33267,6.09416,1.01446,0.65838,,1.83549,1.71472,1.36348,3.87068,1.59211,1.85703,0.62656,1.90824,1.26868,,0.82778,0.30239,1.0725,,1.27639,-0.49953,0.39088,-0.61101,0.62399,4.58058,0.37148,0.30216,0.79313,0.57258,2.37143,
2004-02,,1.17389,,0.08303,6.96355,-1.44358,3.3837,3.15851,2.91595,,1.38995,0.36232,1.99302,1.20999,2.52375,1.17589,0.84282,-0.2509,1.4758,,1.19765,1.30641,1.02784,,1.3222,1.48629,0.38009,-0.19544,-0.10207,3.51555,0.51611,0.52419,1.17024,1.50557,4.25806,-0.14529
2004-03,,0.83472,,0.07935,2.45372,7.76281,-1.66734,-3.17177,8.49949,,-1.50862,-2.29472,-1.35026,0.05874,0.57623,1.17721,0.4383,0.67927,1.16347,,0.88036,2.38074,1.24428,,0.4776,0.93079,-0.72959,-0.41927,1.42493,4.83357,1.108,0.28845,0.85257,-0.34922,-0.1092,0.11
2004-04,,-2.60762,,0.07659,-0.71412,-9.45518,-5.4923,-0.96786,0.40842,,-1.56984,-0.71747,-1.60126,-3.15813,-3.18172,-1.12846,-1.78041,-0.68033,-3.33525,,-3.00908,-1.85854,-4.36291,,-1.21414,-1.22316,-0.32561,-3.97614,-4.78322,-10.92242,-3.65507,-0.88261,-2.75855,-2.36838,-7.58852,-3.32572
2004-05,,0.81598,,0.09363,1.72167,1.72159,-3.35104,1.83416,-3.26245,,1.37229,1.73299,0.3132,1.61824,0.22876,-1.21602,-0.21877,-1.694,-0.98486,,-0.36977,-1.01418,0.0189,,-0.66094,0.99674,0.19601,1.08305,-0.45304,5.03431,0.48896,-0.15538,-0.46263,-0.36161,-2.48708,0.67167
2004-06,,2.01501,,0.05667,-4.33077,-0.36676,-0.87522,1.53339,4.18774,,1.94449,1.17608,1.7958,1.95554,2.12746,0.05242,0.88463,1.43407,0.50067,,0.40544,1.34192,0.3212,,-0.18408,0.25211,-0.84769,1.06714,0.47927,2.46964,0.29333,0.06518,0.38817,0.36425,0.95231,0.40195
2004-07,,-1.1157,,0.11057,1.65058,-0.39092,-1.99736,-2.64789,-3.70585,,-3.30969,-5.35913,-0.82595,-8.01631,-2.93357,0.1117,0.89617,1.35963,1.40817,,0.93208,2.55883,0.90026,,0.94826,0.46642,-0.26306,-0.08917,2.58219,0.80531,-0.02064,0.42072,0.96668,1.31469,0.34172,0.70698
2004-08,,1.06979,,0.12751,-2.32845,4.88764,4.86642,0.2246,-0.7042,,0.40449,-0.27336,1.33939,-1.51983,0.77534,1.01359,1.54189,1.96147,2.76413,,1.94697,2.43392,2.57214,,1.64232,1.78854,1.35644,-0.62138,1.74937,5.57656,2.1888,0.73466,1.84429,2.00407,2.87406,-0.20808
2004-09,,1.70347,,0.10403,7.25651,2.07963,3.84765,4.14285,-1.77223,,1.08306,0.13088,0.95191,4.625,3.19986,2.44519,0.15234,1.45211,0.70113,,0.20359,0.87719,0.70971,,0.34125,0.84072,0.5948,0.76332,0.57562,1.07832,1.17873,-0.02694,0.13854,0.53156,7.51905,1.23159
2004-10,,0.98382,,0.12274,1.57512,2.28354,0.65329,3.84761,-1.0237,,1.52773,0.99875,1.37126,2.1772,3.47085,1.32419,0.80552,1.80649,1.03804,,0.79652,1.63782,2.29121,,1.25174,0.7962,0,-0.47558,0.36039,4.42097,2.39657,0.36606,0.83996,0.85983,2.28921,-0.03718
2004-11,,3.53462,,0.13333,-1.7341,5.25527,8.87609,7.33503,1.68921,,4.04616,2.89454,4.29541,6.66071,6.91438,2.92236,-0.24905,1.20566,-0.99605,,-1.18899,2.25932,-0.14838,,0.63165,1.189,0.27716,-0.63116,2.52038,7.01879,2.64929,-0.34181,-0.87216,-0.82372,8.50426,0.1495
2004-12,,1.2676,,0.20106,-4.84284,-3.0815,3.07248,4.28145,5.02314,,3.40287,3.63213,3.10614,4.84289,4.28487,2.05945,0.70429,1.49077,1.38573,,0.89508,1.45398,1.34098,,1.24202,-0.09605,0.23033,1.07847,2.22499,5.4764,1.53271,0.25296,0.77109,1.21986,4.59523,0.83219
2005-01,,-0.95223,,0.17301,1.38463,-3.5703,0.71332,-1.69295,-1.15227,,-2.4375,-3.55508,-1.51793,-3.81204,-1.73606,0.81183,0.5322,-0.12999,0.9736,,0.62708,1.02482,0.77509,,1.01383,-0.00409,0.55152,0.34901,-0.79099,-4.56885,-1.05109,0.0249,0.49541,0.93555,0.78007,0.98069
2005-02,,1.65917,,0.1647,7.24986,3.38642,5.67802,5.0111,3.0553,,2.10442,0.56742,3.23324,1.51335,4.90531,3.69812,-0.46351,1.47078,-0.26578,,-0.70616,1.27596,0.55432,,-0.11172,-0.38048,-0.53935,1.373,1.13799,2.13799,0.18913,-0.15136,-0.48809,-0.33354,9.23608,0.57002
2005-03,,-0.59487,,0.23553,4.03609,-1.82882,-4.58084,-2.56396,0.67745,,-1.77081,-1.94642,-1.86504,-2.10173,-2.7496,-1.80681,-0.18562,-2.9079,-1.35721,,-0.3336,-1.70592,-1.01296,,0.2662,0.04107,0.79044,1.04778,-2.86526,-2.45424,-1.20812,-0.02297,-0.49048,-0.6298,-6.77979,1.45516
2005-04,,-1.51143,,0.21813,-6.29251,1.38666,-1.31458,-2.66328,-4.26943,,-1.8966,-1.193,-1.39567,-4.36999,-2.5641,-0.29033,1.10691,-0.97499,1.99786,,1.60516,0.9633,1.4236,,1.26833,1.87808,0.49243,1.52493,-0.89035,3.25808,1.30569,0.55661,1.34069,1.57662,-2.68915,0.88187
2005-05,,1.47231,,0.23801,-0.73976,-4.29108,2.83568,0.49507,2.00684,,3.1819,4.53884,1.61044,6.98375,0.53224,0.54201,0.7877,1.77573,1.58916,,1.1577,1.71897,0.85796,,1.87398,1.22091,0.0363,1.18356,0.54541,1.89596,-1.33916,0.41514,1.14786,0.70643,4.31594,0.53523
2005-06,,1.18993,,0.20125,1.67501,4.60419,2.84923,1.63078,2.92524,,0.14194,-1.14971,0.11053,2.74218,1.83917,1.22,0.36261,1.96235,0.99436,,0.56399,2.09302,1.20113,,1.52631,0.59911,0.48984,1.5472,1.34731,3.86911,-0.44607,0.21841,0.51452,0.62148,4.33684,1.65122
2005-07,,2.07116,,0.2308,4.87093,-1.4159,6.50827,3.48031,2.42538,,3.71884,4.52931,2.07714,6.10395,3.67344,2.27764,-0.50123,1.74845,-0.94855,,-1.20707,0.00759,-1.2205,,-0.35845,0.35218,-0.61383,1.83773,2.3022,4.94214,-0.80333,-0.16086,-0.92331,-0.45286,7.45141,3.22518
2005-08,,-0.21555,,0.29794,8.21676,0.84671,-2.86958,1.57893,6.39499,,-0.9124,-1.54287,-0.28028,-0.95118,2.52747,0.67363,0.88594,0.19079,1.7698,,1.47468,0.72128,1.19814,,1.32876,0.81427,-0.11807,-0.05849,0.37652,-0.98946,1.64548,0.61914,1.2844,1.00936,2.20208,1.30664
2005-09,,1.76536,,0.31371,4.37516,8.11875,5.45402,2.39257,12.59301,,0.80993,0.1415,1.42573,1.13316,5.13773,3.48559,-0.52611,-0.99755,-1.0184,,-1.18276,3.00769,2.20309,,-0.80148,-0.8429,-0.58198,1.12414,0.43804,2.09067,-1.59027,-0.22082,-0.87719,-0.67365,9.81028,0.80071
2005-10,,-1.50783,,0.24372,-6.72019,-0.82893,-6.56373,-3.66438,1.7635,,-1.66707,-0.20992,-2.31053,-2.01054,-3.64729,-2.28103,-0.69674,-0.69806,-1.29964,,-0.70335,-2.07098,-2.64266,,-1.00363,0.05325,-0.28355,0.32262,-3.0344,-2.98855,-1.49018,-0.00712,-0.59157,-0.60696,-6.97128,0.43778
2005-11,,1.11474,,0.33288,-0.27544,6.28304,7.37174,1.53727,7.32383,,3.78222,3.89695,3.1583,5.41982,3.33614,2.2174,0.3253,0.5221,0.84735,,0.4522,0.5754,6.79444,,1.03558,0.78456,0.59622,-0.93796,0.75912,3.57744,-0.70725,0.30545,0.46446,0.47993,8.25531,-0.59642
2005-12,,0.66147,,0.32743,3.04657,4.38938,6.16741,3.67405,7.59355,,0.03481,-0.84914,0.45861,0.71633,4.80121,2.59992,0.9783,0.85883,1.0518,,0.92771,1.09221,2.62083,,0.85925,1.10705,-0.1003,1.53994,1.16716,4.15167,0.98599,0.38001,0.72719,0.86031,4.92627,0.6799
2006-01,,1.34346,,0.28827,1.1188,10.3579,7.30656,6.57976,4.60431,,2.64775,0.1243,3.68803,6.676,6.95781,4.48181,0.32189,1.5955,-0.13758,,-0.17128,0.33809,1.73653,,-0.77947,-0.07931,-0.27382,0.84147,2.40458,6.62724,1.26045,0.21853,0.04303,0.26988,12.88954,1.53192
2006-02,,0.30259,,0.32715,-6.68919,-1.67649,0.06749,0.25191,-1.5667,,0.27135,0.2755,0.46389,-1.18484,-0.30689,1.68321,0.46599,0.66753,0.4253,,0.1587,1.87518,2.3284,,0.4114,0.61372,-0.32034,0.31518,1.37421,2.25816,-0.35472,0.13083,0.24373,0.67196,1.71751,0.47568
2006-03,,1.17799,,0.39664,1.75714,3.4667,1.8664,3.9434,4.76382,,1.24473,0.94956,0.9954,3.98528,2.86056,0.55151,-0.84801,0.59877,-1.41962,,-0.90003,-2.08513,-0.97179,,-0.19399,-0.05195,-0.68864,-0.01646,-0.81867,4.53992,-0.99029,0.16205,-0.72941,-0.69046,1.24719,0.40393
2006-04,,1.23527,,0.35651,6.10717,11.95418,6.75748,5.08284,0.04013,,1.34281,-0.36513,3.23478,0.24626,5.09338,3.2012,0.00551,0.61611,-0.42355,,-0.27873,-0.21295,0.3321,,-1.03839,-0.86058,-0.54549,-0.15937,-1.69817,-0.47816,1.89253,0.32229,-0.10085,-0.03394,6.99433,-0.02351
2006-05,,-1.25526,,0.41075,1.41504,-1.37412,-7.45716,-2.59448,-7.65422,,-2.87813,-2.8493,-2.71139,-5.43925,-4.71183,-3.09929,-0.18979,-0.01344,-0.20052,,0.02022,-1.08176,-1.50291,,0.37048,0.36897,0.38115,0.24093,-1.50996,-3.39222,1.28958,0.15361,-0.05769,0.44593,-10.93269,0.2272
2006-06,,0.12073,,0.40481,-1.01319,-4.70236,-0.35137,0.48091,1.25022,,0.13556,-0.38874,0.65645,0.1834,-0.14246,-0.63222,0.1933,-0.35083,-0.00609,,0.27873,-1.27213,0.05752,,-0.4698,0.15478,-0.31487,-0.4346,0.11462,3.62426,-0.79493,0.19793,0.21645,-0.37737,0.70799,-0.21964
2006-07,,0.42559,,0.4108,3.17545,3.30319,0.18928,1.44145,0.0202,,0.61685,-1.14443,3.58843,-4.63177,1.00325,0.7435,1.43241,0.97891,1.60141,,1.1939,3.0367,2.61422,,2.15581,0.04636,0.07432,-0.39815,2.36386,3.58937,0.99604,0.75649,1.2047,1.19034,3.16639,0.32662
2006-08,,0.48029,,0.42937,-4.16102,-1.52387,3.53816,3.22472,4.40668,,2.3793,3.4805,1.25825,1.80176,2.80238,1.24313,1.45333,1.62178,1.95373,,1.4125,1.74053,0.1426,,1.74053,1.19524,1.68028,0.54807,1.74394,3.77387,1.15691,0.72118,1.41326,1.48358,2.60952,0.63462
2006-09,,0.94897,,0.45021,-5.99896,-4.35498,3.49018,0.87666,-0.56427,,2.57703,2.95067,2.2608,1.32189,0.04524,0.15139,0.69942,1.41778,1.09335,,0.89043,0.12938,1.55066,,1.09063,0.95024,0.01826,1.04085,0.77755,2.25112,-0.00625,0.53952,0.84643,0.69523,1.46017,1.53222
2006-10,,0.94005,,0.37628,4.98078,0.86918,3.03378,4.47713,1.43174,,3.2586,3.37552,2.98498,5.23517,4.06257,2.43489,0.72496,1.36024,0.89545,,0.52231,1.15578,1.26417,,0.39508,-0.35724,-0.11867,0.55894,1.42191,5.67391,0.96563,0.43888,0.59819,0.62643,6.07002,0.69093
2006-11,,0.97268,,0.41819,5.14874,6.97369,7.68369,3.60539,-0.14779,,1.90159,1.14148,1.93511,3.71569,3.60333,2.69043,1.14675,1.68039,1.45228,,1.01497,0.57484,1.56908,,1.12006,0.83844,0.32901,0.10655,1.40464,5.04449,2.43585,0.53552,0.99567,0.83463,7.39107,0.61878
2006-12,,0.8335,,0.43968,-4.68163,-1.89721,4.26584,3.34148,5.8463,,1.40277,0.88649,2.69619,-0.7328,3.10681,2.49783,-0.27523,1.09793,-0.68734,,-0.6904,-0.10584,1.61249,,-0.80595,-0.69979,0.1002,-0.05656,0.70895,2.73449,-1.32644,0.06473,-0.45185,-0.35435,6.85812,0.39313
2007-01,,1.23992,,0.41876,-0.08781,2.58463,-1.08759,0.39819,2.75508,,1.51236,2.10453,0.62382,4.11815,0.35929,0.64515,0.06432,1.11655,-0.1144,,-0.12276,-0.25429,0.93772,,-0.20406,0.26332,0.1547,0.21698,2.00942,4.80929,-0.98294,0.24151,-0.07336,-0.25541,-1.04492,0.59979
2007-02,,-0.55548,,0.38,3.39716,2.62146,-0.16011,-0.1802,2.31575,,-1.9559,-2.61436,-2.35682,-0.42969,0.5954,1.21558,1.23332,1.39846,2.05578,1.70208,1.53849,0.65859,0.6569,,1.33992,1.45864,0.32709,-0.0802,0.2274,0.71784,2.05962,0.80454,1.40858,1.31799,-1.76084,0.67574
2007-03,,0.28939,,0.44903,1.28903,-1.06424,2.31975,3.80049,-1.27147,,1.11849,0.54998,1.70938,0.96278,2.76886,1.21036,0.2636,0.10592,-0.31422,0.95392,0.02652,0,-1.02398,,-0.29612,-0.45812,0.09056,-0.26834,0.47433,0.62614,0.23635,0.40424,0.14478,-0.24671,4.55225,-0.21183
2007-04,,0.765,,0.4356,1.06736,2.59989,4.46888,6.51681,-0.30934,,4.42953,4.85284,3.90758,2.76847,4.58031,2.10314,0.4934,1.29946,0.69233,0.68629,0.49767,0.09146,-0.68632,,0.08333,0.56499,0.16287,-0.56724,0.25813,0.75761,1.13059,0.37772,0.51053,0.29587,4.80798,0.16006
2007-05,,0.91236,,0.43452,0.3717,-2.976,5.77982,2.24841,3.95639,,3.48951,3.38908,3.66944,5.01122,2.61238,2.79819,-0.57452,0.74748,-0.85527,-0.50435,-0.78611,-0.56934,1.88834,,-1.4751,0.00372,-0.52394,-1.3495,-0.1368,0.81544,-1.56035,-0.03569,-0.6248,-0.44292,5.9332,-0.0778
2007-06,,-0.57414,,0.39302,-1.19676,-2.00136,5.05494,0.27578,1.46385,,-1.66133,-1.36323,-2.14476,-1.30206,0.81596,2.28578,-0.42011,-1.79597,-0.56946,-2.18715,-0.04023,-0.91192,-1.54316,,-0.34941,-0.51343,-0.49037,-1.23303,-0.5015,-7.31498,-0.44334,0.40972,-0.11308,-0.51748,5.44636,-0.57085
2007-07,,-0.5841,,0.37537,1.95859,2.86438,7.27335,-2.15363,-3.47987,,-3.10047,-1.20864,-4.27722,-3.10108,-0.30314,2.53537,0.67724,-3.54107,0.3459,-1.1063,1.42501,-1.18428,-3.70237,,0.15359,1.16679,0.54755,0.62381,-2.73831,-4.95885,2.03136,0.76667,0.92832,0.77492,6.12106,0.81137
2007-08,,0.23368,,0.57138,-3.86727,0.75669,-1.29584,-1.13981,-5.22508,,1.49902,2.11355,1.63495,1.50805,-1.5623,-2.79263,1.17701,1.36354,0.67812,1.20573,1.50991,0.4404,-2.0762,,0.90292,1.10158,1.0619,0.4141,-0.21653,2.91471,1.23162,0.74588,1.42229,-0.43208,-0.93649,0.71185
2007-09,,0.56618,,0.25933,7.69988,10.33852,12.20076,5.08936,1.94892,,3.73986,4.31838,3.77639,4.22975,6.60252,3.58386,0.76803,2.61728,0.44903,2.46823,0.63341,0.55348,1.08654,,0.82269,-0.60878,-0.0449,-0.42801,-0.07634,5.97512,2.24427,0.74392,0.87149,1.47965,13.14872,0.47004
2007-10,,0.07286,,0.31915,3.08781,6.42535,10.67554,5.02891,0.22566,,1.59067,3.81071,-0.11568,3.88368,5.56989,4.30895,1.01023,0.59954,1.04493,2.6951,0.73213,1.18665,3.48314,,0.62683,0.15083,0.48518,-0.16352,0.8819,2.58189,1.62893,0.42196,0.70608,0.44567,12.64296,0.61697
2007-11,,-1.05897,,0.46014,-3.27938,-1.33287,-8.53878,-3.50567,-5.40716,,-4.18065,-3.34634,-4.75431,-5.59971,-4.51629,-1.79282,1.74327,-2.16925,0.38157,-0.36568,2.74777,-1.41999,-2.60232,,1.6474,1.44723,0.64378,-0.1437,-8.16346,-7.7145,1.90974,1.29988,2.10338,0.63812,-7.52457,0.57565
2007-12,,-0.2542,,0.30088,4.46854,6.48012,-0.38803,-1.55064,-2.86291,,-0.69378,-0.65119,-0.91971,-0.09597,-1.45468,1.30241,0.28346,0.29179,0.23689,0.65127,0.22201,-0.27949,-0.59216,,0.67691,-1.22201,0.19545,0.83981,-4.46988,-5.19083,-0.29838,0.31921,0.43504,0.27725,-0.06394,1.99556
2008-01,,-0.44933,,0.48658,3.49092,10.1828,-13.81662,-10.78164,-9.29567,,-5.99814,-7.72918,-3.81834,-7.98681,-9.69141,-4.9602,1.84569,-1.33476,0.83539,0.72451,2.3948,0.19404,5.41164,,0.4971,1.8566,0.46107,1.82094,11.16932,-4.25639,2.78019,1.55919,2.14456,1.26118,-14.08128,2.1966
2008-02,,-0.9903,,0.15122,12.74331,5.25417,5.85597,1.38055,-1.23629,,-3.24858,-2.1976,-4.49014,-2.01956,2.86535,2.1846,0.01649,-1.36407,-0.36518,-0.25467,0.94593,-0.17214,-0.38508,,1.30908,-0.0072,0.48544,1.22132,-0.63621,-1.81897,1.67089,0.5055,0.53216,-4.57842,7.17429,1.53153
2008-03,,-0.59196,,0.25191,-6.16039,-5.83581,-6.11179,0.3908,-8.45001,,-0.43179,-0.0773,-0.66017,-1.65262,-2.1975,-3.81117,0.56185,-0.34459,-1.76696,-0.21189,0.66258,-1.92556,-5.44787,,1.13122,1.61775,0.36891,0.85539,-6.27319,0.3922,2.04224,0.0594,0.641,2.85906,-6.79198,1.9163
2008-04,,1.87543,,0.1311,4.5751,-6.01637,8.14317,4.99147,12.21917,,4.87031,4.3473,4.4594,6.20012,6.05306,1.40153,0.09562,4.30969,1.24742,0.98262,-1.40367,0.46154,-2.28952,,-0.55421,-0.50115,-1.57522,-0.05384,7.33665,6.25385,-1.90956,-0.20751,-0.8547,1.16935,8.76823,0.76826
2008-05,,0.94061,,0.04988,2.76239,2.70826,-3.32548,0.72226,3.71576,,1.29526,2.92579,-1.44488,5.69711,1.58414,1.50499,-0.5302,0.36113,-0.59953,0.18579,-1.09388,0.24794,0.93248,,-0.14166,-0.67275,-0.74687,-0.25466,-0.97333,-2.45245,-1.10707,-0.05439,-0.91595,0.60569,0.93018,0.96379
2008-06,,-3.22817,,0.19786,9.60076,4.29785,-11.88644,-9.05127,-6.23733,,-8.43036,-7.15309,-9.79101,-6.63741,-8.2191,-3.11481,-0.05694,-2.79555,-0.79128,-2.15773,0.58301,-2.32778,-2.18531,,0.01914,0.79199,1.04811,-1.97745,-10.1259,-11.77812,0.08653,0.22959,0.11294,-1.12953,-9.93612,1.52103
2008-07,,-1.16239,,0.16248,-12.90573,-1.5051,-0.79836,-2.84235,-1.30632,,-0.84062,-1.08402,-0.03674,-1.43925,-3.60081,-3.404,-0.13934,-1.33221,-0.73624,1.36156,0.43721,0.88627,-0.07568,,0.86301,1.92886,0.33688,0.45771,-5.00156,0.81803,0.13779,0.26527,0.4011,0.38046,-1.63699,0.53737
2008-08,,0.06263,,0.12652,-6.63259,-9.3524,-6.85841,-4.14812,-3.39711,,1.44647,1.1455,1.22343,0.82848,-4.68001,-5.0409,1.25099,0.35009,0.66865,0.77428,1.02047,0.64964,-2.23885,,0.76278,2.62662,0.90122,1.7281,0.21242,-2.07169,-1.65385,0.40616,0.69496,1.17045,-8.06109,0.52811
2008-09,,-5.80708,,0.3031,-12.80141,5.59832,-16.54727,-15.40659,-13.26958,,-8.91073,-10.04401,-6.64818,-14.85843,-15.0211,-8.18739,0.75218,-7.97745,-6.59187,-7.16307,0.45175,-5.1709,-6.27227,,-1.89399,2.31297,-0.32399,3.79557,-28.52495,-9.2576,-2.35104,-0.53935,-0.11158,-4.68988,-17.5269,1.07353
2008-10,,-9.08151,,0.12443,-21.56442,-18.40195,-24.05465,-22.43755,-22.20824,,-16.79479,-15.90627,-15.12903,-22.5422,-22.01871,-12.02201,-1.25663,-15.90679,-12.68001,-15.90669,-0.2752,-16.9464,-45.56125,,-1.02065,2.06468,0.43925,4.62992,5.41862,-27.87002,-3.68872,-0.29317,-1.32809,-1.021,-28.25938,2.09293
2008-11,,-5.6115,,0.16673,-9.10014,13.77196,-5.9204,-6.41164,-4.39565,,-7.17546,-7.11546,-6.10441,-11.50061,-5.78468,-2.64518,3.92841,-9.31319,2.22405,2.95467,4.74093,4.14416,14.33951,,2.78715,3.8424,0.32362,0.857,-7.3934,-14.50814,2.89365,0.87302,3.32509,0.31818,-5.45146,1.35828
2008-12,,0.73131,,0.03159,-6.28224,7.97788,9.89679,4.76355,3.22316,,1.06403,1.14581,0.17888,5.32487,5.69784,-0.84337,1.66968,7.68359,2.42335,8.4187,3.44382,2.72735,6.06608,,3.23922,2.74421,1.67393,2.55789,12.99389,9.65894,6.21137,1.3333,3.69288,1.45736,7.19053,1.33052
2009-01,,-2.30612,,-0.0077,-6.77973,4.81628,-5.399,-11.16532,-7.66905,,-8.42864,-4.92273,-11.9164,-5.32475,-8.8372,-1.62648,0.18922,5.99399,0.48366,0.72555,-2.48827,5.40564,13.0609,,-1.17471,0.80539,-0.55737,-1.74597,-11.06208,-12.85791,-3.26972,0.27989,-1.58109,3.66113,-7.38694,-0.15478
2009-02,,-3.55831,,0.03467,-5.3692,1.54189,-6.50676,-10.15155,-4.12576,,-10.64778,-7.49124,-13.67738,-7.38277,-9.33313,-0.73076,0.57625,-3.10274,-2.37414,-1.42504,-0.27105,-1.34611,-7.79589,,0.35398,-1.39364,0.23282,-0.59042,-22.28819,-16.49464,-2.23234,0.30951,0.11929,0.52496,-6.39359,0.38802
2009-03,,2.18475,,0.07008,4.40533,-2.06729,13.80946,6.84595,3.0893,,8.75952,8.70038,8.48444,9.01896,8.02648,3.03593,1.41763,3.18892,1.85222,3.63054,1.81652,2.18483,-2.26268,,1.88666,0.00614,-0.3011,0.16914,16.85259,7.05952,2.30025,1.0601,1.06442,0.01868,13.58871,0.47267
2009-04,,6.03265,,0.01308,1.42113,-3.64017,16.76542,15.23127,9.27731,,9.57094,7.90234,8.50795,14.90037,13.62776,6.47212,0.28437,12.10466,3.69595,5.59908,-1.3301,5.57877,7.83976,,-0.43188,-0.25319,-0.19846,0.16784,18.89969,20.66447,0.89941,0.4776,-0.13755,1.9978,16.36215,0.3282
2009-05,,4.71888,,0.00539,12.81398,9.78433,16.11588,12.65266,7.2782,,5.5933,4.87456,7.28911,5.08476,13.53832,9.46095,0.29238,6.72843,4.41585,3.9985,-0.75841,4.98914,13.13583,,-0.57824,-2.45216,-0.18157,0.7182,19.57916,12.63042,3.5683,0.49812,0.22825,1.05789,18.02503,0.3737
2009-06,,0.11186,,0.02847,-1.13964,-5.38156,-0.4479,-1.9043,2.86177,,0.19836,1.38785,-1.09722,1.57207,-1.10146,1.46138,0.12503,2.86395,2.38642,1.20041,-0.13339,1.61112,19.68415,,1.35737,-1.15124,0.87484,-0.64073,3.02897,0.00054,0.4145,0.19005,0.35337,-0.93693,-0.0857,0.00266
2009-07,,3.35196,,-0.00462,3.2982,2.76067,13.09667,10.57914,2.96013,,7.56373,6.82612,7.57348,7.634,9.77828,3.80791,0.81827,6.08607,3.65256,3.20589,0.47827,4.0512,6.15323,,0.61214,-0.19783,-0.13739,-1.3675,11.51013,10.0079,2.21381,0.6774,0.89205,1.67284,12.12634,-0.49022
2009-08,,1.32819,,0.03923,-0.8541,-0.22534,-3.2307,6.34843,1.34302,,3.61043,1.72373,4.70264,1.84124,3.70049,1.35111,0.66785,1.86485,2.30559,1.95651,0.78713,2.71215,11.83092,4.00553,0.90532,0.85683,0.62769,0.59719,-0.8789,7.65039,1.75687,0.67552,0.79885,1.70972,-0.32347,0.28135
2009-09,,2.37769,,0.03614,0.8497,5.8636,8.85437,4.67088,-5.30883,,3.73151,3.71353,3.18586,6.60737,5.13621,5.08726,0.80377,5.69484,2.35936,5.32212,0.74815,3.81108,9.94981,0.27827,0.96074,0.68947,0.29907,-0.07441,5.23788,5.62221,2.13605,0.58272,0.93487,3.58823,7.78182,0.23733
